INFO [2020-03-06 09:21:28,883] - [AbsConfigUtils.init.46             ] - init config from config path: ./config/init.xml
INFO [2020-03-06 09:33:11,225] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).PROTOCOL = smtp
INFO [2020-03-06 09:33:11,225] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROM_PERSONAL = TENHIENTHI
INFO [2020-03-06 09:33:11,227] - [MailConfig.loadFroms.65            ] - [1] load config size FROMS: 1
INFO [2020-03-06 09:33:11,228] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROMS.FROM(0).FROM_MAIL(0) = kythuat@xx.vn
INFO [2020-03-06 09:33:11,228] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROMS.FROM(0).USERNAME(0) = kythuat@xx.vn
INFO [2020-03-06 09:33:11,229] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROMS.FROM(0).PASSWORD(0) = xxx
INFO [2020-03-06 09:33:11,230] - [MailConfig.loadFroms.79            ] - [1] add FROM to FROMS: FromMailEntity [fromMail=kythuat@xx.vn, username=kythuat@xx.vn, password=xxx]
INFO [2020-03-06 09:33:11,231] - [MailConfig.loadFroms.82            ] - [1] add FROM to FROMS: FromMailEntity [fromMail=kythuat@xx.vn, username=kythuat@xx.vn, password=xxx]
INFO [2020-03-06 09:33:11,231] - [MailConfig.loadFroms.90            ] - [1] load config FROMS: [FromMailEntity [fromMail=kythuat@xx.vn, username=kythuat@xx.vn, password=xxx]]
INFO [2020-03-06 09:33:11,543] - [DBLogicImpl.init.56                ] - Start DBLogic
INFO [2020-03-06 09:33:11,545] - [MainApplication.start.76           ] - base service package: com.xtel.vngolf.api.listener.service
INFO [2020-03-06 09:33:11,971] - [CustomizeFilter.init.24            ] - Initializing filter, config: {}org.eclipse.jetty.servlet.FilterHolder$Config@4034c28c
INFO [2020-03-06 09:33:13,137] - [MainApplication.start.84           ] - -----------------------------MODULE IS STARTED SUCCESS!-----------------------------
DEBUG [2020-03-06 09:33:21,235] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:33:31,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:33:34,338] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=5)@c5ab03f
DEBUG [2020-03-06 09:33:34,547] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5, token: null]
DEBUG [2020-03-06 09:33:35,154] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:33:35,434] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@18704342, com.xtel.vngolf.api.listener.entities.CmsHotel@606c0ac0, com.xtel.vngolf.api.listener.entities.CmsHotel@7e4e162d, com.xtel.vngolf.api.listener.entities.CmsHotel@6f2f38e4, com.xtel.vngolf.api.listener.entities.CmsHotel@75df1c10]]
DEBUG [2020-03-06 09:33:35,473] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [926ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":5,"total_record":0,"total_page":0,"begin_idx":1,"end_idx":0},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"},{"id":7,"name":"thangLong","description":"great"}]}}
DEBUG [2020-03-06 09:33:41,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:33:44,191] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=5&page_idx=1)@c5ab03f
DEBUG [2020-03-06 09:33:44,195] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_idx=1, token: null]
DEBUG [2020-03-06 09:33:44,202] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:33:44,273] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@3568e415, com.xtel.vngolf.api.listener.entities.CmsHotel@34463349, com.xtel.vngolf.api.listener.entities.CmsHotel@29df6fcb, com.xtel.vngolf.api.listener.entities.CmsHotel@df1212f, com.xtel.vngolf.api.listener.entities.CmsHotel@7fcb34c8]]
DEBUG [2020-03-06 09:33:44,293] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_idx=1, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [98ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":5,"total_record":0,"total_page":0,"begin_idx":1,"end_idx":0},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"},{"id":7,"name":"thangLong","description":"great"}]}}
INFO [2020-03-06 09:33:50,844] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=5&page_idx=2)@c5ab03f
DEBUG [2020-03-06 09:33:50,849] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_idx=2, token: null]
DEBUG [2020-03-06 09:33:50,855] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:33:50,924] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@67d8e46e, com.xtel.vngolf.api.listener.entities.CmsHotel@60a464c1, com.xtel.vngolf.api.listener.entities.CmsHotel@1fa92b0f, com.xtel.vngolf.api.listener.entities.CmsHotel@31100a47, com.xtel.vngolf.api.listener.entities.CmsHotel@11cb639f]]
DEBUG [2020-03-06 09:33:50,937] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_idx=2, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [89ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":5,"total_record":0,"total_page":0,"begin_idx":1,"end_idx":0},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"},{"id":7,"name":"thangLong","description":"great"}]}}
DEBUG [2020-03-06 09:33:51,240] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:34:01,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:34:11,212] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:34:11,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:34:21,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:34:22,205] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=5&page_index=2)@4ad2716
DEBUG [2020-03-06 09:34:22,208] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_index=2, token: null]
DEBUG [2020-03-06 09:34:22,245] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:34:22,308] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@53e9be52, com.xtel.vngolf.api.listener.entities.CmsHotel@34a7c8b3, com.xtel.vngolf.api.listener.entities.CmsHotel@70ef9d05, com.xtel.vngolf.api.listener.entities.CmsHotel@191f7028]]
DEBUG [2020-03-06 09:34:22,320] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_index=2, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [112ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":2,"page_size":5,"total_record":0,"total_page":0,"begin_idx":6,"end_idx":5},"items":[{"id":8,"name":"thangLong","description":"great"},{"id":9,"name":"thangLong","description":"great"},{"id":10,"name":"thangLon3","description":"lon"},{"id":11,"name":"abcasdsds","description":"123lon123"}]}}
DEBUG [2020-03-06 09:34:31,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:34:41,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:34:51,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:35:01,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:35:11,212] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:35:11,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:35:21,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:35:31,234] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:35:41,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:35:51,234] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:36:01,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:36:11,213] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:36:11,234] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:36:21,235] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:36:26,129] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(POST //www.localhost:10000/api/cms/user/login)@174e7a82
DEBUG [2020-03-06 09:36:26,207] - [AbsApiBaseBodyReqTypeCmd.execute.18] - transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: POST, path: /cms/user/login, param: null, token: null], jsonRequest: {
	"username":"nguyentu",
	"password":"123456"
}, classRequest: class com.xtel.vngolf.api.listener.request.LoginReq
DEBUG [2020-03-06 09:36:26,212] - [AbsApiBaseBodyReqTypeCmd.execute.35] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: POST, path: /cms/user/login, param: null, token: null], jsonRequest: {
	"username":"nguyentu",
	"password":"123456"
}, classRequest: class com.xtel.vngolf.api.listener.request.LoginReq
DEBUG [2020-03-06 09:36:26,223] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL USER_LOGIN(?,?,?,?)}
DEBUG [2020-03-06 09:36:26,342] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: com.xtel.vngolf.api.model.DbCmsUserCmsLoginCmd [transid=null, channel=null, sqlCommand={call user_login(?,?,?,?)}, code=0, message=SUCCESS]
DEBUG [2020-03-06 09:36:27,635] - [AbsApiBaseBodyReqTypeCmd.execute.66] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: POST, path: /cms/user/login, param: null, token: null], jsonRequest: {
	"username":"nguyentu",
	"password":"123456"
}, classRequest: class com.xtel.vngolf.api.listener.request.LoginReq, cmd: com.xtel.vngolf.api.controller.channels.core.UserCmsLoginCmd [transid=null, channel=null], time: [1428ms,1s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJhdWQiOiJodHRwOi8veHRlbC52biIsImlzcyI6IlhURUwuLEpTQyIsInVzZXJfZGF0YSI6IntcImlkXCI6MSxcInVzZXJfbmFtZVwiOlwibmd1eWVudHVcIixcInBhc3N3b3JkXCI6XCJlMTBhZGMzOTQ5YmE1OWFiYmU1NmUwNTdmMjBmODgzZVwiLFwiZnVsbF9uYW1lXCI6XCJuZ3V5ZW4gdHVcIixcImJpcnRoX2RheVwiOlwiMTgvMDMvMjAyMCAwMDowMDowMFwiLFwiZW1haWxcIjpcInR1bmtwaDA2ODYxQGdtYWlsLmNvbVwiLFwicGhvbmVfbnVtYmVyXCI6XCIwMzY0MjE2NTkxXCIsXCJtb2JpbGVfbnVtYmVyXCI6XCIwMzY0MjE2NT...
DEBUG [2020-03-06 09:36:31,235] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:36:41,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:36:51,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:37:01,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:37:11,212] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:37:11,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:37:21,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:37:31,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:37:41,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:37:51,234] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:38:01,234] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:38:11,212] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:38:11,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:38:21,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:38:31,233] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:38:41,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:38:51,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:39:01,232] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
